,imdbID,title,year,n_votes,imdb_rating,box_office,cast,genre,running_time,inflation_factor,box_office_adjusted,metscore,rotten_tomatoes,other_wins,other_noms
4285,tt0248845,hedwig and the angry inch,2001,30286,7.7,3.6,4.0,3.0,92.0,0.564652738565782,2.032749858836816,8.5,9.3,28.0,32.0
4286,tt0120907,existenz,1999,89030,6.8,2.9,9.0,3.0,97.0,0.6002400960384154,1.7406962785114046,6.8,7.4,3.0,8.0
4287,tt0403016,supercross,2005,4258,4.3,3.34,5.0,3.0,80.0,0.5120327700972862,1.710189452124936,2.6,0.5,0.0,0.0
4288,tt0065611,darling lili,1970,1826,6.1,3.25,3.0,4.0,136.0,2.5773195876288657,8.376288659793815,,4.0,1.0,4.0
4289,tt0110074,the hudsucker proxy,1994,73774,7.2,2.8,3.0,3.0,111.0,0.6747638326585695,1.889338731443995,5.3,5.6,3.0,3.0
4290,tt0120866,titus,1999,19088,7.1,2.92,10.0,3.0,162.0,0.6002400960384154,1.752701080432173,5.7,6.8,4.0,18.0
4291,tt0099409,desperate hours,1990,6496,5.4,2.7,5.0,3.0,106.0,0.7651109410864576,2.0657995409334355,,3.6,0.0,1.0
4292,tt0102511,naked lunch,1991,43952,7.1,2.6,5.0,1.0,115.0,0.7342143906020558,1.9089574155653453,6.7,6.9,13.0,13.0
4293,tt0105159,the power of one,1992,8678,7.2,2.8,4.0,1.0,127.0,0.7127583749109052,1.9957234497505345,,3.9,1.0,4.0
4294,tt0104990,newsies,1992,17680,7.0,2.8,4.0,3.0,121.0,0.7127583749109052,1.9957234497505345,4.6,3.9,1.0,6.0
4295,tt0107889,the program,1993,8606,6.5,23.0,5.0,3.0,112.0,0.6920415224913494,15.916955017301035,,4.3,0.0,0.0
4296,tt0105378,shadows and fog,1991,15311,6.7,2.74,13.0,1.0,85.0,0.7342143906020558,2.011747430249633,,5.0,1.0,1.0
4297,tt0109579,death and the maiden,1994,20621,7.3,3.1,3.0,3.0,103.0,0.6747638326585695,2.091767881241565,7.2,8.4,0.0,4.0
4298,tt2345737,the rover,2014,41835,6.4,3.2,7.0,3.0,102.0,0.422411462557448,1.3517166801838336,6.4,6.6,3.0,19.0
4299,tt0102782,return to the blue lagoon,1991,17091,5.2,2.81,2.0,3.0,102.0,0.7342143906020558,2.063142437591777,,0.0,0.0,6.0
4300,tt0097438,gleaming the cube,1989,6629,6.3,2.78,2.0,4.0,100.0,0.8064516129032259,2.2419354838709684,4.0,2.9,0.0,0.0
4301,tt0096945,blind fury,1989,13576,6.4,2.69,5.0,3.0,86.0,0.8064516129032259,2.169354838709677,,5.4,0.0,0.0
4302,tt0107983,romeo is bleeding,1993,12380,6.6,3.3,5.0,4.0,109.0,0.6920415224913494,2.283737024221453,,2.2,0.0,2.0
4303,tt0165854,the limey,1999,28107,7.0,3.2,5.0,3.0,89.0,0.6002400960384154,1.9207683073229296,7.3,9.3,1.0,9.0
4304,tt0079268,hanover street,1979,4301,6.0,3.0,3.0,4.0,109.0,1.3774104683195594,4.132231404958678,3.2,5.7,0.0,2.0
4305,tt0105226,red rock west,1993,18874,7.0,2.5,5.0,4.0,98.0,0.6920415224913494,1.7301038062283736,7.9,9.5,0.0,3.0
4306,tt0120728,the last days of disco,1998,11567,6.7,3.0,13.0,2.0,113.0,0.6134969325153374,1.8404907975460123,7.6,7.3,1.0,1.0
4307,tt0964539,pathology,2008,29851,6.0,3.0,7.0,3.0,93.0,0.4644617120987632,1.3933851362962897,5.5,4.5,0.0,0.0
4308,tt0097390,fright night part 2,1988,10611,5.9,2.9,4.0,3.0,104.0,0.8453085376162299,2.4513947590870666,,2.5,0.0,2.0
4309,tt0096018,running on empty,1988,12965,7.7,2.8,5.0,2.0,116.0,0.8453085376162299,2.3668639053254434,6.7,8.5,5.0,6.0
4310,tt1974419,the neon demon,2016,76080,6.2,3.4,8.0,3.0,117.0,0.4166545142433346,1.4166253484273377,5.1,5.9,18.0,37.0
4311,tt0056556,taras bulba,1962,3269,6.4,3.4,2.0,3.0,122.0,3.3112582781456954,11.258278145695362,,,0.0,2.0
4312,tt0059470,morituri,1965,3057,7.0,3.0,5.0,4.0,123.0,3.1746031746031744,9.523809523809524,,7.1,0.0,0.0
4313,tt0060588,khartoum,1966,6169,6.8,3.0,4.0,4.0,134.0,3.08641975308642,9.25925925925926,,10.0,0.0,2.0
4314,tt0064952,the secret of santa vittoria,1969,2874,7.4,2.7,5.0,3.0,139.0,2.7247956403269757,7.356948228882834,,6.7,1.0,6.0
4315,tt0068156,1776,1972,7277,7.6,2.8,5.0,2.0,141.0,2.392344497607656,6.698564593301435,,6.9,1.0,1.0
4316,tt0107750,only the strong,1993,5308,6.6,3.27,5.0,3.0,99.0,0.6920415224913494,2.262975778546713,,0.0,0.0,0.0
4317,tt0323944,shattered glass,2003,31852,7.1,2.9,7.0,2.0,94.0,0.5434782608695652,1.576086956521739,7.3,9.1,11.0,27.0
4318,tt0059183,the flight of the phoenix,1965,17657,7.6,3.0,6.0,2.0,142.0,3.1746031746031744,9.523809523809524,,9.0,0.0,4.0
4319,tt0061089,this property is condemned,1966,4413,7.1,2.6,5.0,2.0,110.0,3.08641975308642,8.024691358024691,,6.4,0.0,1.0
4320,tt0093605,near dark,1987,30572,7.0,3.4,6.0,4.0,95.0,0.8802816901408451,2.992957746478873,7.6,8.8,1.0,8.0
4321,tt0120255,the sweet hereafter,1997,30448,7.5,3.3,13.0,1.0,112.0,0.6230529595015576,2.05607476635514,9.1,10.0,33.0,53.0
4322,tt5649108,thoroughbreds,2017,28007,6.7,3.0,5.0,4.0,92.0,0.40796344647519583,1.2238903394255876,7.5,8.6,1.0,21.0
4323,tt0054743,the children's hour,1961,13254,7.8,3.0,3.0,2.0,107.0,3.3444816053511706,10.033444816053512,4.9,8.6,1.0,6.0
4324,tt0057879,behold a pale horse,1964,1648,6.8,3.0,3.0,2.0,118.0,3.2258064516129035,9.677419354838712,,8.9,0.0,0.0
4325,tt0059336,"john goldfarb, please come home!",1965,592,5.2,3.0,3.0,1.0,96.0,3.1746031746031744,9.523809523809524,,,0.0,0.0
4326,tt0061791,how to succeed in business without really trying,1967,4002,7.2,2.9,4.0,2.0,121.0,2.9940119760479047,8.682634730538924,,9.2,0.0,2.0
4327,tt0091954,sid and nancy,1986,27913,7.0,2.8,2.0,2.0,114.0,0.9124087591240876,2.554744525547445,7.6,8.8,4.0,1.0
4328,tt0092112,trick or treat,1986,5368,5.8,3.04,4.0,2.0,98.0,0.9124087591240876,2.7737226277372264,5.7,7.5,0.0,0.0
4329,tt0096219,talk radio,1988,11857,7.3,3.47,7.0,1.0,110.0,0.8453085376162299,2.9332206255283184,6.6,8.2,3.0,5.0
4330,tt0118111,waiting for guffman,1996,25250,7.5,2.9,8.0,1.0,84.0,0.6373486297004461,1.8483110261312936,7.1,9.1,2.0,3.0
4331,tt0155776,jawbreaker,1999,22800,5.6,3.1,8.0,3.0,87.0,0.6002400960384154,1.8607442977190882,2.2,1.1,0.0,1.0
4332,tt0289635,young adam,2003,12858,6.4,2.56,4.0,2.0,98.0,0.5434782608695652,1.391304347826087,6.7,6.3,7.0,17.0
4333,tt0052627,the big fisherman,1959,306,5.7,3.0,5.0,2.0,180.0,3.436426116838488,10.309278350515463,,,0.0,0.0
4334,tt0053455,the wreck of the mary deare,1959,2121,6.8,2.81,2.0,4.0,104.0,3.436426116838488,9.65635738831615,,,0.0,1.0
4335,tt0054343,the story of ruth,1960,865,6.8,3.0,6.0,3.0,132.0,3.378378378378378,10.135135135135133,,,0.0,0.0
4336,tt0063348,the night they raided minsky's,1968,1304,6.0,3.0,4.0,2.0,99.0,2.8735632183908053,8.620689655172415,,,0.0,0.0
4337,tt0064840,the prime of miss jean brodie,1969,7951,7.6,3.0,3.0,2.0,116.0,2.7247956403269757,8.174386920980924,,8.3,5.0,10.0
4338,tt0068786,junior bonner,1972,4638,6.7,2.8,6.0,2.0,100.0,2.392344497607656,6.698564593301435,,9.1,0.0,2.0
4339,tt0076172,i never promised you a rose garden,1977,904,6.6,3.2,2.0,2.0,96.0,1.6501650165016502,5.2805280528052805,,,0.0,3.0
4340,tt0077405,days of heaven,1978,47098,7.9,3.4,4.0,2.0,94.0,1.5337423312883436,5.214723926380368,9.3,9.2,12.0,12.0
4341,tt0087100,crimes of passion,1984,5892,6.4,2.9,3.0,4.0,107.0,0.9624639076034648,2.791145332050048,,3.6,3.0,1.0
4342,tt0092618,barfly,1987,17537,7.3,3.22,5.0,3.0,97.0,0.8802816901408451,2.834507042253521,7.0,7.5,0.0,3.0
4343,tt0106233,airborne,1993,5972,6.3,2.9,3.0,3.0,91.0,0.6920415224913494,2.006920415224913,,2.1,0.0,0.0
4344,tt0057556,"take her, she's mine",1963,1027,6.4,3.4,2.0,1.0,98.0,3.2679738562091503,11.111111111111109,,,0.0,2.0
4345,tt0058238,invitation to a gunfighter,1964,1576,6.3,3.1,3.0,3.0,92.0,3.2258064516129035,10.000000000000002,,,0.0,0.0
4346,tt0056585,tickle me,1965,1294,6.0,3.4,3.0,3.0,91.0,3.1746031746031744,10.793650793650794,,,1.0,0.0
4347,tt0060438,a funny thing happened on the way to the forum,1966,7897,6.9,3.4,3.0,2.0,99.0,3.08641975308642,10.493827160493826,,8.5,0.0,1.0
4348,tt0062138,point blank,1967,17158,7.4,3.0,1.0,3.0,92.0,2.9940119760479047,8.982035928143715,,9.4,1.0,0.0
4349,tt0063571,secret ceremony,1968,1721,6.4,3.0,3.0,2.0,109.0,2.8735632183908053,8.620689655172415,,5.0,0.0,1.0
4350,tt0062824,coogan's bluff,1968,14539,6.5,3.11,4.0,4.0,94.0,2.8735632183908053,8.936781609195403,,9.4,0.0,0.0
4351,tt0065063,take the money and run,1969,26508,7.3,3.04,3.0,2.0,85.0,2.7247956403269757,8.283378746594005,6.7,9.0,0.0,3.0
4352,tt0066858,the boy friend,1971,2441,7.8,3.0,7.0,3.0,137.0,2.469135802469136,7.4074074074074066,,8.3,4.0,3.0
4353,tt0105275,romper stomper,1992,35963,6.8,3.3,4.0,2.0,94.0,0.7127583749109052,2.3521026372059866,6.1,7.9,8.0,7.0
4354,tt0105236,reservoir dogs,1992,856282,8.3,2.8,6.0,3.0,99.0,0.7127583749109052,1.9957234497505345,7.9,9.1,12.0,22.0
4355,tt0093624,night of the demons,1988,12024,6.2,3.1,6.0,3.0,89.0,0.8453085376162299,2.620456466610313,,4.0,0.0,0.0
4356,tt0054310,sink the bismarck !,1960,6466,7.1,3.0,3.0,3.0,97.0,3.378378378378378,10.135135135135133,,8.6,0.0,2.0
4357,tt0053901,hell to eternity,1960,945,7.0,2.8,3.0,3.0,131.0,3.378378378378378,9.459459459459458,,,0.0,2.0
4358,tt0070640,save the tiger,1973,4155,6.9,3.0,3.0,1.0,100.0,2.2522522522522523,6.756756756756758,,8.3,1.0,5.0
4359,tt0075913,day of the animals,1977,2003,5.4,2.8,3.0,3.0,97.0,1.6501650165016502,4.62046204620462,,,0.0,0.0
4360,tt0079596,my brilliant career,1979,3323,7.1,3.05,3.0,3.0,100.0,1.3774104683195594,4.201101928374657,,8.4,11.0,7.0
4361,tt0092537,the allnighter,1987,914,4.0,2.7,6.0,2.0,108.0,0.8802816901408451,2.3767605633802815,,0.0,0.0,0.0
4362,tt0179116,but i'm a cheerleader,1999,23801,6.6,2.6,10.0,3.0,85.0,0.6002400960384154,1.56062424969988,3.9,3.9,2.0,2.0
4363,tt0418773,junebug,2005,21460,6.9,3.4,6.0,2.0,106.0,0.5120327700972862,1.740911418330773,8.0,8.7,21.0,27.0
4364,tt2273641,christmas miracle,2012,445,5.3,2.7,9.0,3.0,96.0,0.4355514516929884,1.1759889195710689,,,1.0,1.0
4365,tt4003440,the house that jack built,2018,44731,6.8,2.6,7.0,4.0,155.0,0.3982366082984544,1.0354151815759816,4.2,5.8,11.0,19.0
4366,tt0070350,the mack,1973,2489,6.7,3.0,5.0,3.0,110.0,2.2522522522522523,6.756756756756758,,,0.0,0.0
4367,tt0070379,mean streets,1973,89994,7.3,3.0,6.0,3.0,112.0,2.2522522522522523,6.756756756756758,9.6,9.7,5.0,5.0
4368,tt0077745,invasion of the body snatchers,1978,48138,7.4,24.9,5.0,2.0,115.0,1.5337423312883436,38.190184049079754,7.5,9.3,3.0,9.0
4369,tt0070157,the harrad experiment,1973,619,4.6,3.0,5.0,4.0,97.0,2.2522522522522523,6.756756756756758,,,0.0,0.0
4370,tt0057251,lilies of the field,1963,8230,7.6,3.0,2.0,2.0,94.0,3.2679738562091503,9.803921568627453,,9.1,10.0,13.0
4371,tt0084887,battletruck,1982,834,5.0,3.0,7.0,3.0,91.0,1.0362694300518136,3.1088082901554412,,,1.0,0.0
4372,tt0052809,the five pennies,1959,1507,7.3,3.0,6.0,2.0,117.0,3.436426116838488,10.309278350515463,,,2.0,4.0
4373,tt0115632,basquiat,1996,18404,6.9,3.0,7.0,2.0,106.0,0.6373486297004461,1.9120458891013383,6.5,,2.0,3.0
4375,tt0100142,metropolitan,1990,8662,7.4,2.9,10.0,3.0,98.0,0.7651109410864576,2.218821729150727,7.7,9.1,6.0,9.0
4376,tt0088379,the warrior and the sorceress,1984,1278,4.3,2.89,5.0,3.0,81.0,0.9624639076034648,2.7815206929740133,,,0.0,0.0
4378,tt0147612,happiness,1998,63350,7.7,5.7,12.0,2.0,139.0,0.6134969325153374,3.496932515337424,8.1,8.1,12.0,25.0
4380,tt0083941,the final option,1982,2586,6.3,11.23,3.0,2.0,103.0,1.0362694300518136,11.637305699481866,,,0.0,0.0
4381,tt0374563,captivity,2007,22077,4.7,10.9,2.0,4.0,85.0,0.482392667631452,5.258080077182827,2.4,0.9,1.0,4.0
4383,tt0119832,one night stand,1997,6253,5.8,2.6,5.0,2.0,102.0,0.6230529595015576,1.6199376947040498,,3.2,1.0,3.0
4384,tt0055458,snow white and the three stooges,1961,838,5.3,,6.0,3.0,0.0,3.3444816053511706,,,,0.0,1.0
4385,tt0055018,the innocents,1961,24219,7.8,1.2,6.0,2.0,99.0,3.3444816053511706,4.013377926421405,,9.4,3.0,3.0
4386,tt0114279,richard iii,1995,13051,7.4,2.68,8.0,2.0,104.0,0.6561679790026247,1.7585301837270342,,9.4,7.0,10.0
4387,tt0309987,the dreamers,2003,103471,7.2,15.12,3.0,2.0,115.0,0.5434782608695652,8.217391304347824,6.2,6.0,2.0,9.0
4389,tt0075137,revenge of the cheerleaders,1976,690,4.6,2.5,1.0,1.0,76.0,1.7574692442882252,4.393673110720563,,,0.0,0.0
4390,tt0056241,the miracle worker,1962,14658,8.1,2.5,2.0,2.0,106.0,3.3112582781456954,8.278145695364238,8.3,10.0,9.0,11.0
4391,tt0059362,the knack... and how to get it,1965,2689,6.6,2.5,4.0,1.0,85.0,3.1746031746031744,7.936507936507937,,6.7,6.0,7.0
4392,tt0071517,foxy brown,1974,8204,6.5,2.46,5.0,4.0,94.0,2.028397565922921,4.9898580121703855,4.6,6.0,0.0,0.0
4393,tt0082497,the hand,1981,5199,5.5,2.4,2.0,4.0,104.0,1.1001100110011002,2.64026402640264,5.9,1.1,0.0,2.0
4394,tt0091578,my beautiful laundrette,1985,13253,6.8,2.45,5.0,3.0,97.0,0.9293680297397772,2.276951672862454,7.5,9.7,5.0,6.0
4395,tt0088184,stranger than paradise,1984,31932,7.5,2.44,3.0,2.0,89.0,0.9624639076034648,2.348411934552454,8.6,9.6,8.0,2.0
4397,tt6820256,arctic,2018,31694,6.8,4.1,1.0,2.0,97.0,0.3982366082984544,1.6327700940236631,7.1,,0.0,2.0
4398,tt2763304,t2 trainspotting,2017,101546,7.2,54.73,4.0,2.0,117.0,0.40796344647519583,22.327839425587467,6.7,8.1,6.0,6.0
4399,tt0083907,the evil dead,1981,174066,7.5,2.7,3.0,1.0,85.0,1.1001100110011002,2.9702970297029707,7.1,9.5,3.0,1.0
4401,tt0069946,the day of the dolphin,1973,2487,6.1,,3.0,3.0,104.0,2.2522522522522523,,,4.8,1.0,2.0
4402,tt0074706,jackson county jail,1976,853,6.2,2.3,3.0,4.0,84.0,1.7574692442882252,4.042179261862917,,,0.0,0.0
4403,tt1172570,bronson,2008,112778,7.1,2.3,1.0,4.0,92.0,0.4644617120987632,1.0682619378271552,7.1,7.6,3.0,7.0
4404,tt0055892,david and lisa,1962,2328,7.3,2.3,3.0,1.0,93.0,3.3112582781456954,7.615894039735099,,8.3,5.0,5.0
4405,tt0065820,the hawaiians,1970,876,6.2,2.3,4.0,2.0,134.0,2.5773195876288657,5.927835051546392,,,0.0,1.0
4406,tt0102915,showdown in little tokyo,1991,15409,6.1,2.3,2.0,3.0,79.0,0.7342143906020558,1.6886930983847284,,3.3,0.0,0.0
4407,tt0059219,genghis khan,1965,1870,5.9,2.25,6.0,3.0,120.0,3.1746031746031744,7.142857142857142,,,0.0,0.0
4408,tt0120152,smilla's sense of snow,1997,13025,6.4,2.4,5.0,4.0,121.0,0.6230529595015576,1.4953271028037385,4.5,5.2,0.0,1.0
4410,tt0800241,transsiberian,2008,48388,6.7,5.9,6.0,4.0,111.0,0.4644617120987632,2.7403241013827033,7.2,9.3,2.0,11.0
4411,tt0077539,fedora,1978,3188,6.9,,2.0,2.0,114.0,1.5337423312883436,,,6.9,1.0,1.0
4413,tt0094747,bird,1988,10640,7.2,,5.0,3.0,124.0,0.8453085376162299,,7.8,8.0,8.0,10.0
4414,tt0068284,blacula,1972,5225,5.6,,6.0,3.0,92.0,2.392344497607656,,,4.8,1.0,0.0
4415,tt0120514,wilde,1997,13906,6.9,2.16,9.0,3.0,118.0,0.6230529595015576,1.3457943925233644,,7.1,4.0,7.0
4416,tt0107875,the princess and the goblin,1991,2167,6.9,2.11,14.0,4.0,82.0,0.7342143906020558,1.5491923641703378,,,0.0,0.0
4419,tt0114057,othello,1995,8665,6.9,2.84,3.0,3.0,123.0,0.6561679790026247,1.863517060367454,,6.7,0.0,3.0
4420,tt1895315,brimstone,2016,31687,7.1,2.1,5.0,3.0,148.0,0.4166545142433346,0.8749744799110027,4.5,4.2,10.0,12.0
4423,tt0082748,pieces,1982,7525,6.2,,6.0,4.0,113.0,1.0362694300518136,,,4.6,0.0,0.0
4424,tt0102536,night on earth,1991,51560,7.8,2.0,13.0,2.0,129.0,0.7342143906020558,1.4684287812041117,6.8,7.5,1.0,1.0
4425,tt0089885,re-animator,1985,51486,7.2,2.0,5.0,4.0,86.0,0.9293680297397772,1.858736059479554,7.3,9.3,4.0,3.0
4429,tt1103153,killers,2010,83685,5.4,98.0,2.0,3.0,100.0,0.4585977913930367,44.942583556517604,2.1,1.0,2.0,3.0
4430,tt2032572,uss indianapolis: men of courage,2016,9948,5.2,1.6,7.0,4.0,130.0,0.4166545142433346,0.6666472227893354,3.0,1.7,0.0,1.0
4431,tt0092042,tai-pan,1986,1473,5.6,2.0,3.0,2.0,127.0,0.9124087591240876,1.8248175182481756,,1.4,0.0,2.0
4432,tt0091981,solarbabies,1986,3801,4.8,1.6,5.0,4.0,94.0,0.9124087591240876,1.4598540145985404,,0.0,0.0,1.0
4433,tt0100594,the sheltering sky,1990,10605,6.8,2.0,6.0,2.0,138.0,0.7651109410864576,1.5302218821729152,,5.0,8.0,8.0
4434,tt0100928,white hunter black heart,1990,10392,6.6,2.0,5.0,2.0,110.0,0.7651109410864576,1.5302218821729152,,8.5,0.0,2.0
4435,tt0082894,pennies from heaven,1981,4873,6.5,2.4,5.0,3.0,108.0,1.1001100110011002,2.64026402640264,,8.5,3.0,6.0
4436,tt0080492,can't stop the music,1980,3379,4.5,2.0,11.0,3.0,124.0,1.2135922330097086,2.4271844660194173,,0.7,4.0,11.0
4437,tt0119219,goodbye lover,1998,3422,5.6,1.9,5.0,3.0,102.0,0.6134969325153374,1.1656441717791408,,2.9,0.0,2.0
4438,tt0892767,horsemen,2009,20838,5.6,2.4,6.0,5.0,91.0,0.4661200632058805,1.1186881516941132,,3.3,0.0,0.0
4439,tt0814335,the stepfather,2009,28620,5.6,31.1,5.0,3.0,101.0,0.4661200632058805,14.496333965702885,3.3,1.1,0.0,2.0
4440,tt0085794,the king of comedy,1982,72741,7.8,2.5,5.0,3.0,109.0,1.0362694300518136,2.5906735751295344,7.3,8.8,2.0,7.0
4441,tt0090848,the clan of the cave bear,1986,5810,5.4,2.0,5.0,3.0,98.0,0.9124087591240876,1.8248175182481756,,1.0,0.0,0.0
4442,tt0100685,state of grace,1990,19661,7.2,1.91,5.0,3.0,134.0,0.7651109410864576,1.4613618974751341,6.0,8.4,0.0,0.0
4443,tt0103069,texasville,1990,2302,6.0,2.3,8.0,1.0,126.0,0.7651109410864576,1.7597551644988525,,5.5,0.0,0.0
4444,tt0083001,roar,1981,2554,6.2,2.0,6.0,3.0,102.0,1.1001100110011002,2.2002200220022003,6.5,7.4,0.0,0.0
4445,tt0057259,the long ships,1964,2234,6.1,0.84,3.0,2.0,126.0,3.2258064516129035,2.7096774193548385,,5.0,0.0,0.0
4446,tt3179568,"men, women & children",2014,28528,6.7,2.2,5.0,2.0,119.0,0.422411462557448,0.9293052176263856,3.8,3.3,0.0,0.0
4447,tt3289728,equals,2015,25172,6.1,2.0,4.0,3.0,101.0,0.42191066463587,0.84382132927174,4.3,3.5,1.0,5.0
4448,tt0109403,chasers,1994,5338,5.1,1.6,4.0,3.0,102.0,0.6747638326585695,1.0796221322537114,,3.3,0.0,0.0
4449,tt0142201,crazy in alabama,1999,6420,6.3,2.0,9.0,3.0,111.0,0.6002400960384154,1.2004801920768309,4.6,3.0,5.0,6.0
4450,tt0252299,buffalo soldiers,2001,22663,6.8,2.3,5.0,3.0,98.0,0.564652738565782,1.2987012987012985,5.6,7.3,1.0,6.0
4451,tt0365125,a dirty shame,2004,11802,5.1,1.9,6.0,1.0,89.0,0.5293806246691372,1.0058231868713603,5.6,,1.0,0.0
4452,tt0083717,cannery row,1982,3109,6.6,1.8,3.0,3.0,120.0,1.0362694300518136,1.8652849740932644,,8.3,0.0,0.0
4453,tt0105017,noises off...,1992,9655,7.6,2.0,9.0,1.0,103.0,0.7127583749109052,1.4255167498218104,,6.1,1.0,0.0
4454,tt0129332,ravenous,1999,34762,7.0,2.06,7.0,3.0,100.0,0.6002400960384154,1.2364945978391355,4.6,4.7,1.0,4.0
4455,tt1187064,triangle,2009,93285,6.9,1.6,6.0,4.0,99.0,0.4661200632058805,0.7457921011294089,,8.0,1.0,5.0
4456,tt1426329,lovelace,2013,36774,6.2,1.6,11.0,2.0,93.0,0.4292637697085728,0.6868220315337166,5.1,5.3,1.0,3.0
4457,tt0066090,the molly maguires,1970,3056,6.9,2.2,4.0,2.0,124.0,2.5773195876288657,5.670103092783506,6.2,9.0,0.0,1.0
4458,tt0083619,barbarosa,1982,1297,6.5,1.74,4.0,3.0,90.0,1.0362694300518136,1.803108808290156,,10.0,0.0,0.0
4459,tt0091817,rad,1986,4589,7.1,2.0,4.0,2.0,91.0,0.9124087591240876,1.8248175182481756,2.4,0.0,1.0,1.0
4460,tt0831884,reservation road,2007,21326,6.7,1.8,4.0,3.0,98.0,0.482392667631452,0.8683068017366136,4.6,3.8,1.0,2.0
4461,tt0870984,antichrist,2009,109503,6.6,2.5,2.0,2.0,108.0,0.4661200632058805,1.165300158014701,4.9,5.3,21.0,30.0
4462,tt0078856,beyond the poseidon adventure,1979,4417,4.6,2.1,9.0,3.0,114.0,1.3774104683195594,2.8925619834710754,,0.0,0.0,1.0
4463,tt0086216,rumble fish,1983,29732,7.2,2.49,7.0,3.0,94.0,1.0040160642570282,2.5000000000000004,6.3,7.0,3.0,2.0
4464,tt0057952,circus world,1964,2160,6.2,1.55,6.0,1.0,135.0,3.2258064516129035,5.000000000000001,,4.0,0.0,2.0
4465,tt5691670,under the silver lake,2018,23447,6.5,1.9,2.0,4.0,139.0,0.3982366082984544,0.7566495557670634,6.0,5.8,2.0,7.0
4466,tt0064137,castle keep,1969,2450,6.2,1.8,5.0,4.0,107.0,2.7247956403269757,4.9046321525885554,,3.8,0.0,0.0
4467,tt0106834,even cowgirls get the blues,1993,6695,4.3,1.7,7.0,3.0,96.0,0.6920415224913494,1.176470588235294,2.8,1.9,0.0,4.0
4468,tt0107302,kalifornia,1993,48398,6.7,2.4,4.0,3.0,117.0,0.6920415224913494,1.6608996539792389,4.9,5.8,4.0,4.0
4469,tt0106761,double dragon,1994,10649,3.7,2.3,5.0,3.0,95.0,0.6747638326585695,1.5519568151147098,,1.3,0.0,0.0
4470,tt0384533,she hate me,2004,6992,5.3,1.52,12.0,2.0,138.0,0.5293806246691372,0.8046585494970885,2.8,1.9,1.0,7.0
4471,tt0062377,tobruk,1967,2559,6.4,2.0,4.0,2.0,109.0,2.9940119760479047,5.988023952095809,,,0.0,1.0
4472,tt0066471,too late the hero,1970,3078,6.7,1.59,8.0,3.0,144.0,2.5773195876288657,4.0979381443298974,,5.7,0.0,0.0
4473,tt0067216,the horsemen,1971,952,6.6,,3.0,4.0,109.0,2.469135802469136,,,3.3,0.0,0.0
4474,tt0072735,breakheart pass,1975,6099,6.7,2.13,7.0,2.0,95.0,1.858736059479554,3.9591078066914505,,6.0,0.0,0.0
4475,tt0074777,the last tycoon,1976,7403,6.3,1.8,9.0,2.0,123.0,1.7574692442882252,3.1634446397188047,,4.5,2.0,3.0
4476,tt0080500,carny,1980,1744,6.4,1.82,3.0,1.0,107.0,1.2135922330097086,2.2087378640776696,6.8,,0.0,0.0
4477,tt0086541,videodrome,1983,76197,7.3,2.1,7.0,3.0,89.0,1.0040160642570282,2.108433734939759,6.0,8.0,3.0,7.0
4478,tt0090670,at close range,1986,13132,7.0,2.3,6.0,2.0,111.0,0.9124087591240876,2.0985401459854014,6.7,8.7,2.0,2.0
4479,tt0097607,jacknife,1989,5230,6.3,2.05,3.0,2.0,102.0,0.8064516129032259,1.653225806451613,,6.4,0.0,0.0
4480,tt0102340,love crimes,1992,821,4.2,2.29,4.0,3.0,84.0,0.7127583749109052,1.6322166785459729,,,0.0,1.0
4481,tt0113749,mallrats,1995,111085,7.1,2.1,6.0,2.0,94.0,0.6561679790026247,1.3779527559055118,4.1,5.6,0.0,0.0
4482,tt0126604,pecker,1998,12809,6.3,2.3,9.0,2.0,86.0,0.6134969325153374,1.4110429447852757,6.6,5.2,2.0,1.0
4483,tt0072665,at long last love,1975,995,5.0,2.5,7.0,2.0,123.0,1.858736059479554,4.646840148698885,,2.0,0.0,0.0
4484,tt0097100,communion,1989,5094,5.6,1.92,6.0,3.0,105.0,0.8064516129032259,1.5483870967741935,,2.0,0.0,1.0
4485,tt0096913,best of the best,1989,11330,6.4,1.7,11.0,2.0,97.0,0.8064516129032259,1.3709677419354842,,,0.0,1.0
4486,tt0099939,king of new york,1990,28539,7.0,2.5,9.0,2.0,103.0,0.7651109410864576,1.912777352716144,6.6,7.1,1.0,2.0
4487,tt0099277,class of 1999,1990,6153,5.9,2.4,7.0,4.0,99.0,0.7651109410864576,1.8362662586074985,3.3,6.7,0.0,1.0
4488,tt0109578,death wish v: the face of death,1994,6478,4.9,1.7,5.0,4.0,95.0,0.6747638326585695,1.1470985155195679,2.5,,0.0,0.0
4489,tt0120241,suicide kings,1997,24673,7.0,1.7,9.0,4.0,106.0,0.6230529595015576,1.059190031152648,4.3,3.4,0.0,0.0
4490,tt1216491,kill the messenger,2014,42248,6.9,2.5,10.0,4.0,112.0,0.422411462557448,1.05602865639362,6.0,7.7,3.0,6.0
4491,tt0059314,inside daisy clover,1965,2845,6.3,1.5,5.0,2.0,128.0,3.1746031746031744,4.761904761904762,,3.6,2.0,1.0
4492,tt0062185,reflections in a golden eye,1967,5671,6.9,1.5,4.0,3.0,108.0,2.9940119760479047,4.491017964071856,,5.3,0.0,1.0
