imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast,genre,running_time,other_wins,other_noms
tt0441909,volver,2006,89816.0,7.6,8.4,9.1,,12.83,4,2,121 min,61.0,91.0
tt2751074,betrayal,2013,4103.0,7.0,,,,,4,1,60 min,0,1.0
tt0047630,ulysses,1954,3158.0,6.7,,,,,4,3,94 min,0,0
tt0073293,lies my father told me,1975,402.0,7.0,,,,,4,1,102 min,6.0,2.0
tt0072703,"birds do it, bees do it",1974,57.0,7.3,,,,,1,1,90 min,0,1.0
tt0073114,the story of adele h.,1975,6757.0,7.3,,9.1,,,4,3,96 min,11.0,4.0
tt0073891,whiffs,1975,117.0,4.7,,,,,4,2,91 min,0,1.0
tt1618448,racing extinction,2015,7093.0,8.3,8.1,8.1,,,4,2,90 min,4.0,7.0
tt0254493,khovanshchina,1989,10.0,8.1,,,,,4,2,173 min,0,0
tt0084821,la traviata,1982,1257.0,7.0,,,,,4,2,109 min,6.0,3.0
tt0058209,a house is not a home,1964,125.0,6.1,,,,,4,1,98 min,0,0
tt0093664,dark eyes,1987,2634.0,7.6,,10.0,,,4,3,118 min,10.0,20.0
tt0055910,sundays and cybele,1962,2666.0,7.9,,4.4,,,4,1,110 min,4.0,2.0
tt2049586,glen campbell: i'll be me,2014,1387.0,8.0,7.9,10.0,,,4,4,116 min,5.0,11.0
tt0064555,"krakatoa, east of java",1968,1322.0,5.5,,0.0,,,4,4,131 min,0,0
tt0065976,let it be,1969,5058.0,7.8,,7.5,,,4,2,81 min,1.0,0
tt0091699,otello,1986,462.0,7.2,,,,,4,2,118 min,2.0,6.0
tt0338135,the barbarian invasions,2003,27202.0,7.6,7.0,8.2,,,4,5,99 min,48.0,33.0
tt1462900,the grandmaster,2013,29452.0,6.6,7.3,7.8,,6.3,4,5,130 min,69.0,71.0
tt0065127,tchaikovsky,1970,317.0,6.7,,,,,4,2,157 min,2.0,1.0
tt0075043,the passover plot,1976,71.0,4.7,,,,,4,1,108 min,0,0
tt0115012,shanghai triad,1995,4868.0,7.1,,8.7,,,4,5,108 min,5.0,3.0
tt0057318,mondo cane,1962,3168.0,6.4,,5.6,,,4,2,108 min,1.0,3.0
tt3716530,elle,2016,56477.0,7.1,8.9,9.1,,2.34,4,3,130 min,64.0,79.0
tt0072826,cousin cousine,1975,1336.0,6.7,,,,,4,2,95 min,5.0,6.0
tt2304771,mandela: long walk to freedom,2013,25474.0,7.1,6.0,6.1,,4.73,4,3,141 min,12.0,31.0
tt0061034,stop the world  i want to get off,1966,124.0,5.2,,,,,4,1,100 min,0,1.0
tt1226236,i am love,2009,19048.0,7.0,7.9,8.2,,5.0,4,2,120 min,16.0,44.0
tt0059527,the shop on main street,1965,6986.0,8.1,,10.0,,,4,2,128 min,5.0,4.0
tt1035736,coco before chanel,2009,37325.0,6.7,6.5,6.3,,6.0,4,2,105 min,5.0,19.0
tt0078610,the facts of life,1979,5323.0,6.7,,,,,4,2,30 min,6.0,14.0
tt0072307,and now my love,1974,580.0,7.3,,7.1,,,4,2,150 min,1.0,1.0
tt0068864,the little ark,1972,72.0,6.7,,,,,4,2,100 min,0,0
tt0096193,sunset,1988,3628.0,5.7,,2.3,,,4,4,102 min,1.0,1.0
tt0072149,shanks,1974,457.0,5.7,,,,,4,2,93 min,0,0
tt0053461,the young land,1959,209.0,5.5,,,,,4,5,89 min,0,0
tt3312830,youth,2015,66637.0,7.3,6.4,7.2,,1.88,4,4,124 min,20.0,55.0
tt0815461,"mohammad, messenger of god",1976,76.0,7.7,,,,,4,1,45 min,0,0
tt5278466,jim: the james foley story,2016,1320.0,7.7,7.3,9.1,,,4,2,111 min,5.0,5.0
tt0084589,the return of martin guerre,1982,3740.0,7.4,,10.0,,,4,6,122 min,6.0,3.0
tt0084931,"yes, giorgio",1982,603.0,3.8,,3.3,,,4,2,110 min,0,4.0
tt0213847,malèna,2000,82799.0,7.5,5.4,5.4,,,4,4,108 min,7.0,18.0
tt2737050,"two days, one night",2014,42097.0,7.3,8.9,9.7,,,4,1,95 min,40.0,73.0
tt1655442,the artist,2011,220404.0,7.9,8.9,9.5,,44.67,4,3,100 min,157.0,203.0
tt0090223,twice in a lifetime,1985,829.0,6.5,,8.3,,,4,2,111 min,0,2.0
tt0042192,all about eve,1950,112548.0,8.2,9.8,10.0,,,4,1,138 min,17.0,18.0
tt0042276,born yesterday,1950,9318.0,7.6,,9.5,,,4,3,103 min,3.0,10.0
tt0042208,the asphalt jungle,1950,22353.0,7.9,,9.7,,,4,4,112 min,5.0,10.0
tt0042367,cyrano de bergerac,1950,3232.0,7.5,,8.5,,,4,3,113 min,3.0,4.0
tt0042702,the magnificent yankee,1950,522.0,6.9,,8.0,,,4,2,89 min,0,1.0
tt0042546,harvey,1950,50935.0,7.9,,8.5,,,4,3,104 min,1.0,4.0
tt0042296,caged,1950,3244.0,7.7,,,,,4,3,96 min,1.0,1.0
tt0042742,mister 880,1950,1181.0,7.1,,,,,4,3,90 min,2.0,0
tt0042464,the flame and the arrow,1950,3095.0,7.0,,10.0,,,4,4,88 min,0,0
tt0042790,no sad songs for me,1950,346.0,6.8,,,,,4,1,88 min,0,0
tt0042200,annie get your gun,1950,4112.0,6.9,7.7,10.0,,,4,5,107 min,2.0,6.0
tt0042589,i'll get by,1950,96.0,6.4,,,,,4,3,83 min,0,0
tt0043044,three little words,1950,1416.0,7.0,,,,,4,4,102 min,1.0,2.0
tt0043123,the west point story,1950,954.0,6.2,,,,,4,2,107 min,0,1.0
tt0042310,"captain carey, u.s.a.",1950,347.0,6.2,,,,,4,3,82 min,1.0,0
tt0043053,the toast of new orleans,1950,501.0,6.3,,,,,4,1,97 min,0,0
tt0042970,singing guns,1950,181.0,6.4,,,,,4,4,91 min,0,0
tt0043116,wabash avenue,1950,195.0,6.2,,,,,4,1,92 min,0,0
tt0042687,louisa,1950,225.0,6.5,,,,,4,1,90 min,0,1.0
tt0042819,our very own,1950,415.0,6.8,,,,,4,2,93 min,0,0
tt0042752,trio,1950,596.0,7.2,,,,,4,2,91 min,0,1.0
tt0042393,destination moon,1950,3380.0,6.3,,6.4,,,4,4,92 min,2.0,2.0
tt0042256,the black rose,1950,1632.0,6.4,,,,,4,4,120 min,1.0,0
tt0043278,an american in paris,1951,28344.0,7.2,8.4,9.5,,,4,3,114 min,4.0,7.0
tt0043459,decision before dawn,1951,2153.0,7.3,,10.0,,,4,2,119 min,1.0,2.0
tt0043924,a place in the sun,1951,18630.0,7.8,7.6,7.7,,,4,2,122 min,8.0,10.0
tt0043949,quo vadis,1951,12591.0,7.2,,8.8,,,4,4,171 min,4.0,2.0
tt0044081,a streetcar named desire,1951,93492.0,8.0,9.6,9.8,,,4,1,122 min,13.0,15.0
tt0043265,the african queen,1951,67909.0,7.7,9.1,9.8,,,4,4,105 min,2.0,9.0
tt0043465,detective story,1951,6472.0,7.6,,7.3,,,4,4,103 min,3.0,7.0
tt0043361,bright victory,1951,724.0,7.4,,,,,4,3,97 min,3.0,3.0
tt0043458,death of a salesman,1951,711.0,7.4,,,,,4,1,115 min,6.0,6.0
tt0043350,the blue veil,1951,250.0,7.6,,,,,4,1,113 min,1.0,0
tt0043424,come fill the cup,1951,322.0,7.0,,,,,4,1,113 min,0,0
tt0043792,the mating season,1951,1453.0,7.4,,,,,4,3,101 min,1.0,1.0
tt0043455,david and bathsheba,1951,1903.0,6.1,,8.3,,,4,3,116 min,1.0,3.0
tt0043599,the great caruso,1951,1011.0,6.7,,,,,4,3,109 min,1.0,4.0
tt0043882,on the riviera,1951,772.0,6.4,,,,,4,2,89 min,1.0,1.0
tt0044030,show boat,1951,4242.0,6.9,,8.9,,,4,4,108 min,1.0,2.0
tt0043633,here comes the groom,1951,846.0,6.4,,6.0,,,4,3,113 min,0,3.0
tt0044083,the strip,1951,517.0,6.1,,,,,4,4,85 min,0,0
tt0043592,golden girl,1951,195.0,6.1,,,,,4,3,108 min,0,0
tt0043983,royal wedding,1951,4405.0,6.7,,9.2,,,4,3,93 min,0,0
tt0043968,"rich, young and pretty",1951,300.0,5.8,,,,,4,3,95 min,0,0
tt0043664,i want you,1951,280.0,6.7,,,,,4,1,102 min,0,0
tt0044158,two tickets to broadway,1951,343.0,5.6,,,,,4,2,106 min,0,0
tt0043560,fourteen hours,1951,1717.0,7.2,,10.0,,,4,3,92 min,2.0,3.0
tt0043660,the house on telegraph hill,1951,2367.0,7.0,,,,,4,5,93 min,0,0
tt0044138,too young to kiss,1951,340.0,6.4,,,,,4,2,91 min,1.0,0
tt0043565,the frogmen,1951,989.0,6.6,,,,,4,3,96 min,0,0
tt0044079,strangers on a train,1951,116825.0,8.0,8.8,9.8,,,4,3,101 min,2.0,1.0
tt0044207,when worlds collide,1951,6468.0,6.7,,7.8,,,4,3,83 min,0,1.0
tt0043709,kind lady,1951,680.0,7.0,,,,,4,3,78 min,0,0
tt0043813,the model and the marriage broker,1951,398.0,7.2,,,,,4,1,103 min,0,0
tt0044202,the well,1951,486.0,7.3,,,,,4,3,86 min,0,2.0
tt0044672,the greatest show on earth,1952,11952.0,6.6,,4.5,,,4,3,152 min,5.0,5.0
tt0044706,high noon,1952,92656.0,7.9,8.9,9.6,,,4,3,85 min,13.0,10.0
tt0044760,ivanhoe,1952,7659.0,6.8,,8.0,,,4,4,106 min,0,4.0
tt0044926,moulin rouge,1952,4657.0,7.1,,7.8,,,4,4,119 min,4.0,10.0
tt0045061,the quiet man,1952,32512.0,7.8,,9.0,,,4,3,129 min,8.0,8.0
tt0045296,viva zapata!,1952,9367.0,7.5,,6.5,,,4,3,113 min,2.0,9.0
tt0044391,the bad and the beautiful,1952,11945.0,7.8,,9.6,,,4,2,118 min,2.0,7.0
tt0044509,"come back, little sheba",1952,4088.0,7.5,,8.6,,,4,2,99 min,6.0,8.0
tt0045205,sudden fear,1952,4566.0,7.5,,10.0,,,4,2,110 min,1.0,1.0
tt0044896,the member of the wedding,1952,1136.0,7.0,,8.3,,,4,1,93 min,1.0,0
tt0045333,with a song in my heart,1952,1086.0,7.0,,6.7,,,4,3,117 min,4.0,5.0
tt0044419,the big sky,1952,3652.0,7.0,,10.0,,,4,2,140 min,0,1.0
tt0045152,singin' in the rain,1952,204438.0,8.3,9.9,10.0,,,4,3,103 min,5.0,7.0
tt0044905,the miracle of our lady of fatima,1952,899.0,6.9,,,,,4,1,102 min,0,1.0
tt0045230,the thief,1952,799.0,6.8,,,,,4,4,86 min,1.0,6.0
tt0044685,hans christian andersen,1952,3160.0,6.9,,8.3,,,4,4,112 min,0,4.0
tt0045177,son of paleface,1952,1936.0,7.0,,9.0,,,4,3,95 min,0,0
tt0044402,because you're mine,1952,266.0,6.0,,,,,4,2,103 min,0,0
tt0044782,just for you,1952,267.0,6.2,,,,,4,4,104 min,0,0
tt0044900,the merry widow,1952,445.0,5.9,,,,,4,1,105 min,0,0
tt0045162,the snows of kilimanjaro,1952,4389.0,6.2,,10.0,,,4,4,114 min,1.0,1.0
tt0044903,million dollar mermaid,1952,1113.0,6.6,,,,,4,4,115 min,0,1.0
tt0044331,affair in trinidad,1952,1643.0,6.7,,,,,4,5,98 min,0,0
tt0044621,flat top,1952,395.0,6.0,,,,,4,2,83 min,0,0
tt0045793,from here to eternity,1953,40267.0,7.6,8.5,9.2,,,4,3,118 min,14.0,7.0
tt0046247,the robe,1953,8520.0,6.7,,3.3,,,4,2,135 min,3.0,4.0
tt0046250,roman holiday,1953,119216.0,8.0,7.8,9.8,,,4,2,118 min,7.0,15.0
tt0046303,shane,1953,34399.0,7.6,8.0,9.7,,,4,2,118 min,4.0,10.0
tt0046000,lili,1953,2944.0,7.4,,10.0,,,4,3,81 min,6.0,8.0
tt0046359,stalag 17,1953,48924.0,8.0,8.4,9.7,,,4,3,120 min,1.0,5.0
tt0046085,mogambo,1953,6981.0,6.7,,8.3,,,4,3,116 min,2.0,2.0
tt0046094,the moon is blue,1953,1949.0,6.7,,3.8,,,4,2,99 min,1.0,3.0
tt0045883,hondo,1953,8667.0,7.1,,8.6,,,4,4,83 min,0,0
tt0046446,torch song,1953,970.0,5.3,,,,,4,3,90 min,1.0,0
tt0046187,pickup on south street,1953,11630.0,7.7,,9.1,,,4,3,80 min,1.0,1.0
tt0045659,the cruel sea,1953,3664.0,7.6,,,,,4,2,126 min,0,3.0
tt0045592,call me madam,1953,1042.0,7.0,,8.0,,,4,3,114 min,1.0,4.0
tt0045464,"the 5,000 fingers of dr. t.",1953,3528.0,6.8,,8.1,,,4,4,89 min,0,0
tt0045537,the band wagon,1953,9371.0,7.5,9.3,10.0,,,4,3,112 min,2.0,1.0
tt0045591,calamity jane,1953,7875.0,7.3,,7.1,,,4,4,101 min,0,2.0
tt0045963,kiss me kate,1953,5234.0,7.1,,9.1,,,4,3,109 min,0,1.0
tt0046330,small town girl,1953,548.0,6.3,,,,,4,2,92 min,0,0
tt0046076,miss sadie thompson,1953,1259.0,6.0,,,,,4,3,91 min,0,0
tt0045589,the caddy,1953,1658.0,6.5,,8.3,,,4,3,95 min,0,0
tt0045966,knights of the round table,1953,3056.0,6.3,,6.7,,,4,4,115 min,0,1.0
tt0046080,the mississippi gambler,1953,542.0,6.8,,,,,4,3,99 min,0,0
tt0046534,the war of the worlds,1953,30605.0,7.1,7.8,,,,4,3,85 min,4.0,2.0
tt0046204,the president's lady,1953,599.0,7.0,,,,,4,2,96 min,0,0
tt0046374,the story of three loves,1953,926.0,6.9,,,,,4,4,122 min,0,1.0
tt0046564,young bess,1953,1216.0,6.7,,,,,4,3,112 min,1.0,1.0
tt0045494,all the brothers were valiant,1953,758.0,6.3,,,,,4,3,95 min,0,0
tt0045551,beneath the 12-mile reef,1953,976.0,5.8,,,,,4,1,102 min,0,1.0
tt0045706,dream wife,1953,1594.0,6.1,,,,,4,2,100 min,0,0
tt0045891,how to marry a millionaire,1953,19278.0,6.9,,8.4,,,4,3,95 min,0,2.0
tt0045656,crazylegs,1953,42.0,5.6,,,,,4,3,87 min,0,0
tt0047296,on the waterfront,1954,132030.0,8.1,9.1,9.8,,,4,3,108 min,21.0,9.0
tt0046816,the caine mutiny,1954,23055.0,7.7,6.3,9.2,,,4,2,124 min,0,6.0
tt0046874,the country girl,1954,4963.0,7.3,,8.6,,,4,2,104 min,5.0,11.0
tt0047472,seven brides for seven brothers,1954,19969.0,7.4,7.5,8.8,,,4,5,102 min,4.0,7.0
tt0047580,three coins in the fountain,1954,2823.0,6.3,,6.0,,,4,2,102 min,0,3.0
tt0047086,the high and the mighty,1954,5112.0,6.8,,2.5,,,4,4,147 min,2.0,6.0
tt0047396,rear window,1954,412435.0,8.4,10.0,10.0,,,4,2,112 min,6.0,9.0
tt0044386,robinson crusoe,1954,3214.0,6.8,,10.0,,,4,2,90 min,6.0,3.0
tt0046828,carmen jones,1954,4196.0,6.8,6.5,7.6,,,4,3,105 min,5.0,6.0
tt0047203,magnificent obsession,1954,5343.0,7.1,,8.6,,,4,2,108 min,1.0,0
tt0046754,the barefoot contessa,1954,9024.0,7.0,,10.0,,,4,4,128 min,1.0,4.0
tt0046963,executive suite,1954,3194.0,7.4,,10.0,,,4,1,104 min,3.0,5.0
tt0046808,broken lance,1954,3111.0,6.9,,8.9,,,4,2,96 min,1.0,1.0
tt0047494,the silver chalice,1954,1302.0,4.6,,1.3,,,4,2,142 min,1.0,0
tt0047030,the glenn miller story,1954,7461.0,7.3,,8.8,,,4,5,115 min,0,6.0
tt0047574,there's no business like show business,1954,5137.0,6.5,,6.7,,,4,4,117 min,0,1.0
tt0047673,white christmas,1954,30762.0,7.6,,7.7,,,4,3,120 min,0,0
tt0047550,susan slept here,1954,1332.0,6.5,,5.0,,,4,2,98 min,0,1.0
tt0046807,brigadoon,1954,7097.0,6.8,,8.5,,,4,3,108 min,1.0,0
tt0046672,"20,000 leagues under the sea",1954,26815.0,7.2,8.3,8.9,,,4,5,127 min,2.0,3.0
tt0046903,désirée,1954,2245.0,6.4,,,,,4,4,110 min,0,0
tt0047400,red garters,1954,258.0,6.2,,,,,4,2,91 min,0,0
tt0047424,rogue cop,1954,722.0,6.8,,,,,4,3,92 min,0,0
tt0046949,the egyptian,1954,3278.0,6.6,,,,,4,3,139 min,1.0,0
tt0047123,it should happen to you,1954,3102.0,7.2,,10.0,,,4,2,86 min,0,1.0
tt0047073,hell and high water,1954,1374.0,6.2,,,,,4,4,103 min,1.0,1.0
tt0047573,them!,1954,18415.0,7.2,,10.0,,,4,2,94 min,1.0,2.0
tt0048356,marty,1955,19841.0,7.7,,10.0,,,4,2,90 min,15.0,6.0
tt0048316,love is a many-splendored thing,1955,4095.0,6.5,,5.0,,,4,4,102 min,2.0,6.0
tt0048380,mister roberts,1955,14578.0,7.7,,9.2,,,4,3,123 min,2.0,5.0
tt0048520,picnic,1955,470.0,7.4,,,,,1,4,7 min,0,0
tt0048563,the rose tattoo,1955,3114.0,7.2,,8.0,,,4,3,117 min,7.0,7.0
tt0047849,bad day at black rock,1955,17840.0,7.7,,9.7,,,4,5,81 min,4.0,5.0
tt0048028,east of eden,1955,37559.0,7.9,7.2,8.6,,,4,1,118 min,12.0,10.0
tt0048673,summertime,1955,7044.0,7.2,,9.4,,,4,2,100 min,2.0,3.0
tt0048317,love me or leave me,1955,3488.0,7.1,,6.7,,,4,4,122 min,1.0,6.0
tt0048347,the man with the golden arm,1955,8711.0,7.5,,8.6,,,4,4,119 min,0,5.0
tt0048191,i'll cry tomorrow,1955,1786.0,7.2,,,,,4,3,117 min,2.0,5.0
tt0048210,interrupted melody,1955,799.0,6.9,,,,,4,3,106 min,0,3.0
tt0048545,rebel without a cause,1955,78455.0,7.7,8.7,9.6,,,4,1,111 min,3.0,4.0
tt0048484,pete kelly's blues,1955,960.0,6.5,,,,,4,3,95 min,0,1.0
tt0047885,blackboard jungle,1955,7567.0,7.4,6.7,7.6,,,4,2,101 min,1.0,2.0
tt0047860,battle cry,1955,1968.0,6.5,,,,,4,3,149 min,0,0
tt0048445,oklahoma!,1955,10548.0,7.0,,8.8,,,4,5,145 min,1.0,4.0
tt0047969,daddy long legs,1955,3123.0,6.7,,,,,4,2,126 min,0,1.0
tt0048140,guys and dolls,1955,14533.0,7.2,,9.1,,,4,4,150 min,2.0,3.0
tt0048216,it's always fair weather,1955,2691.0,7.0,,10.0,,,4,4,101 min,0,1.0
tt0048705,the tender trap,1955,2074.0,6.4,,6.7,,,4,3,111 min,0,1.0
tt0048762,unchained,1955,99.0,7.1,,,,,4,2,75 min,0,0
tt0048432,not as a stranger,1955,1495.0,6.8,5.5,1.3,,,4,3,135 min,2.0,1.0
tt0048728,to catch a thief,1955,58709.0,7.4,,9.6,,,4,3,106 min,0,5.0
tt0048527,queen bee,1955,1526.0,6.6,,,,,4,2,95 min,0,0
tt0048337,a man called peter,1955,807.0,7.2,,,,,4,3,119 min,2.0,1.0
tt0048791,the virgin queen,1955,2256.0,7.0,,,,,4,3,92 min,0,0
tt0046889,the dam busters,1955,8924.0,7.4,,10.0,,,4,3,105 min,0,3.0
tt0048538,the rains of ranchipur,1955,851.0,5.9,,,,,4,3,104 min,0,0
tt0049233,friendly persuasion,1956,5947.0,7.4,,8.8,,,4,4,137 min,5.0,4.0
tt0049261,giant,1956,31918.0,7.6,8.4,9.5,,,4,2,201 min,6.0,15.0
tt0049408,the king and i,1956,22675.0,7.4,7.2,9.6,,,4,4,133 min,5.0,12.0
tt0049833,the ten commandments,1956,58846.0,7.8,,9.4,,,4,2,220 min,8.0,10.0
tt0049456,lust for life,1956,9724.0,7.4,,10.0,,,4,2,122 min,3.0,6.0
tt0048973,baby doll,1956,6319.0,7.4,,9.4,,,4,1,114 min,3.0,9.0
tt0048977,the bad seed,1956,11972.0,7.5,5.1,6.3,,,4,5,129 min,1.0,1.0
tt0049038,bus stop,1956,10144.0,6.5,,7.9,,,4,3,96 min,1.0,6.0
tt0049022,the bold and the brave,1956,121.0,6.0,,,,,4,2,87 min,0,0
tt0049966,written on the wind,1956,9277.0,7.4,,8.1,,,4,1,99 min,0,3.0
tt0048980,the red balloon,1956,15355.0,8.2,,9.5,,,4,5,34 min,4.0,1.0
tt0049004,between heaven and hell,1956,1034.0,6.6,,,,,4,2,94 min,0,0
tt0049002,the best things in life are free,1956,259.0,6.1,,,,,4,2,104 min,0,0
tt0049170,the eddy duchin story,1956,1503.0,6.9,,,,,4,4,123 min,1.0,2.0
tt0049314,high society,1956,12927.0,7.0,,8.2,,,4,3,111 min,0,1.0
tt0049490,meet me in las vegas,1956,537.0,6.1,,,,,4,3,112 min,0,2.0
tt0049470,the man who knew too much,1956,53462.0,7.5,7.8,9.1,,,4,2,120 min,1.0,4.0
tt0049778,somebody up there likes me,1956,6530.0,7.5,,8.3,,,4,3,113 min,2.0,4.0
tt0049640,the proud and profane,1956,353.0,6.2,,,,,4,2,111 min,0,0
tt0049777,the solid gold cadillac,1956,1211.0,7.6,,10.0,,,4,2,99 min,0,4.0
tt0049831,teenage rebel,1956,245.0,6.2,,,,,4,1,94 min,0,0
tt0049291,the harder they fall,1956,6454.0,7.5,,10.0,,,4,4,109 min,0,1.0
tt0049791,stagecoach to fury,1956,58.0,5.8,,,,,4,1,75 min,0,0
tt0049635,the power and the prize,1956,240.0,6.2,,,,,4,1,98 min,0,0
tt0049223,forbidden planet,1956,42634.0,7.6,,9.8,,,4,4,98 min,1.0,2.0
tt0050083,12 angry men,1957,621855.0,8.9,9.6,10.0,,,4,1,96 min,16.0,9.0
tt0050839,peyton place,1957,4857.0,7.2,,6.5,,,4,2,157 min,2.0,8.0
tt0050933,sayonara,1957,5589.0,7.1,,10.0,,,4,2,147 min,4.0,18.0
tt0051201,witness for the prosecution,1957,96906.0,8.4,,10.0,,,4,5,116 min,3.0,9.0
tt0050487,a hatful of rain,1957,920.0,7.2,,,,,4,1,109 min,6.0,9.0
tt0051193,wild is the wind,1957,834.0,6.7,,,,,4,1,114 min,2.0,5.0
tt0051077,the three faces of eve,1957,6804.0,7.2,,9.3,,,4,2,91 min,2.0,1.0
tt0050882,raintree county,1957,3190.0,6.4,,1.1,,,4,4,160 min,1.0,4.0
tt0050379,a farewell to arms,1957,2256.0,5.9,,0.0,,,4,3,152 min,1.0,1.0
tt0050156,the bachelor party,1957,547.0,6.9,,,,,4,1,92 min,1.0,2.0
tt0050105,an affair to remember,1957,26079.0,7.5,,6.2,,,4,2,115 min,2.0,2.0
tt0050208,boy on a dolphin,1957,1256.0,6.2,,,,,4,3,111 min,1.0,0
tt0050837,perri,1957,272.0,7.2,,,,,1,4,75 min,1.0,0
tt0050569,the joker is wild,1957,1068.0,7.0,,,,,4,3,126 min,0,1.0
tt0050135,april love,1957,596.0,6.3,,,,,4,3,97 min,1.0,4.0
tt0051051,tammy and the bachelor,1957,1996.0,7.0,,,,,4,2,89 min,1.0,2.0
tt0050468,gunfight at the o.k. corral,1957,12801.0,7.2,,8.2,,,4,3,122 min,3.0,2.0
tt0050631,les girls,1957,2331.0,6.6,,10.0,,,4,2,114 min,6.0,7.0
tt0050815,pal joey,1957,4355.0,6.7,,7.8,,,4,3,111 min,3.0,3.0
tt0050419,funny face,1957,24781.0,7.0,,8.6,,,4,3,103 min,2.0,6.0
tt0050356,the enemy below,1957,9159.0,7.5,,8.3,,,4,5,98 min,2.0,3.0
tt0051003,the spirit of st. louis,1957,6823.0,7.2,,8.5,,,4,4,135 min,2.0,0
tt0051658,gigi,1958,18330.0,6.7,8.2,7.9,,,4,3,115 min,12.0,9.0
tt0051383,auntie mame,1958,9725.0,7.9,,9.3,,,4,3,143 min,4.0,6.0
tt0051459,cat on a hot tin roof,1958,41868.0,8.0,8.0,9.7,,,4,1,108 min,3.0,10.0
tt0051525,the defiant ones,1958,12384.0,7.6,6.9,8.3,,,4,2,96 min,12.0,21.0
tt0052182,separate tables,1958,6097.0,7.4,,7.3,,,4,2,100 min,5.0,15.0
tt0051758,i want to live!,1958,5243.0,7.5,,9.3,,,4,4,120 min,5.0,16.0
tt0051776,the inn of the sixth happiness,1958,4300.0,7.3,,10.0,,,4,3,158 min,3.0,6.0
tt0052027,the old man and the sea,1958,6603.0,7.0,,7.8,,,4,2,86 min,5.0,4.0
tt0052218,some came running,1958,5339.0,7.4,,8.3,,,4,2,137 min,3.0,5.0
tt0051411,the big country,1958,14344.0,7.9,,10.0,,,4,2,166 min,2.0,5.0
tt0051435,the brothers karamazov,1958,2247.0,6.8,,3.0,,,4,2,145 min,2.0,6.0
tt0052278,teacher's pet,1958,3868.0,7.1,,8.6,,,4,2,120 min,0,7.0
tt0053017,lonelyhearts,1958,979.0,6.8,,,,,4,1,100 min,0,1.0
tt0051739,the horse's mouth,1958,3098.0,7.1,,9.4,,,4,1,97 min,5.0,5.0
tt0052389,white wilderness,1958,322.0,5.4,,,,,2,2,72 min,1.0,2.0
tt0052415,the young lions,1958,6807.0,7.2,,8.3,,,4,3,167 min,1.0,4.0
tt0051516,damn yankees!,1958,2239.0,7.2,,7.6,,,4,4,111 min,0,7.0
tt0052225,south pacific,1958,7538.0,6.8,,8.9,,,4,3,157 min,0,10.0
tt0051745,houseboat,1958,6798.0,6.7,,6.4,,,4,4,110 min,3.0,2.0
tt0051466,a certain smile,1958,216.0,5.9,,,,,4,1,104 min,0,1.0
tt0051911,marjorie morningstar,1958,867.0,6.2,,,,,4,2,128 min,5.0,2.0
tt0052296,a time to love and a time to die,1958,2577.0,7.7,,,,,4,3,132 min,1.0,2.0
tt0052357,vertigo,1958,332745.0,8.3,10.0,9.5,,,4,3,128 min,8.0,5.0
tt0051406,"bell, book and candle",1958,8987.0,6.9,,7.1,,,4,3,106 min,0,2.0
tt0051436,the buccaneer,1958,2149.0,6.5,,,,,4,5,119 min,0,0
tt0051534,desire under the elms,1958,958.0,6.6,,,,,4,2,111 min,0,2.0
tt0051496,cowboy,1958,2418.0,6.7,,10.0,,,4,1,92 min,0,1.0
tt0052427,tom thumb,1958,2151.0,6.5,,10.0,,,4,3,98 min,0,5.0
tt0052303,torpedo run,1958,1712.0,6.4,,,,,4,2,98 min,0,0
tt0052561,anatomy of a murder,1959,55498.0,8.0,9.5,10.0,,,4,4,161 min,10.0,11.0
tt0053226,room at the top,1959,4771.0,7.5,8.4,10.0,,,4,2,115 min,8.0,15.0
tt0053462,the young philadelphians,1959,2784.0,7.4,,7.1,,,4,1,136 min,0,2.0
tt0053001,li'l abner,1959,1084.0,6.7,,,,,4,3,114 min,0,4.0
tt0052896,a hole in the head,1959,2134.0,6.3,,7.5,,,4,2,120 min,0,3.0
tt0052619,the best of everything,1959,1590.0,6.5,,6.0,,,4,2,121 min,0,0
tt0053976,the virgin spring,1960,24470.0,8.1,,8.6,,,4,1,89 min,4.0,2.0
tt0055536,la dolce vita,1961,323.0,6.6,,,,,4,1,90 min,0,0
tt0055630,yojimbo,1961,101638.0,8.2,,9.5,,,4,3,110 min,4.0,1.0
tt0055998,freud,1962,2209.0,7.3,,6.0,,,4,2,140 min,0,7.0
tt0056801,8½,1963,101585.0,8.0,,9.8,,,4,1,138 min,17.0,9.0
tt0057091,the leopard,1963,20561.0,8.0,10.0,10.0,,,4,2,186 min,10.0,5.0
tt0058335,marriage italian style,1964,7496.0,7.5,,,,,4,3,102 min,7.0,8.0
tt0061138,a man and a woman,1966,8622.0,7.6,,7.5,,,4,2,102 min,11.0,10.0
tt0061209,you're a big boy now,1966,1237.0,6.2,,8.2,,,4,3,96 min,0,7.0
tt0067445,death in venice,1971,17173.0,7.4,,6.7,,,4,1,130 min,18.0,6.0
tt0067793,the stepmother,1972,323.0,4.0,,,,,4,1,94 min,0,0
tt0068883,ludwig,1973,4135.0,7.6,,4.0,,,4,3,238 min,7.0,7.0
tt0074147,face to face,1976,4458.0,7.6,6.8,8.0,,,4,2,114 min,8.0,3.0
